rmse_rad,failure_penalized_rmse_rad,itae,peak_error_rad,torque_rms,torque_smoothness,safety_violation_rate,residual_gate_mean,completed,duration_s,return,scenario,controller,model_seed,replicate_seed,eval_episode
0.0038950022908671184,0.0038950022908671184,0.01201530236056875,0.025528565216434297,16.14480065143154,5.265230012747124,0.0,1.0,1.0,6.0,-324.71442293856194,nominal,Computed torque,-1,0,1
0.007388226591768592,0.007388226591768592,0.013055046198320258,0.04538200789467301,16.133485133444417,5.26786023648041,0.0,1.0,1.0,6.0,-324.2400545898611,nominal,Computed torque,-1,0,2
0.005880863198006577,0.005880863198006577,0.012622383798523013,0.03588648057491062,16.12723581879658,5.237575272234696,0.0,1.0,1.0,6.0,-323.77814272092957,nominal,Computed torque,-1,0,3
0.00978328372856447,0.00978328372856447,0.013719073468798837,0.06098342658585899,16.139294528940226,5.277209713997859,0.0,1.0,1.0,6.0,-327.25073377251846,nominal,Computed torque,-1,1,0
0.007657223903925668,0.007657223903925668,0.012606536460031308,0.048984836231550574,16.152222495498098,7.133353458571809,0.0,1.0,1.0,6.0,-326.21196576407095,nominal,Computed torque,-1,1,1
0.007504560589766899,0.007504560589766899,0.013166532320045695,0.043554233426145374,16.1430598997063,5.410724738822739,0.0,1.0,1.0,6.0,-324.8097462789291,nominal,Computed torque,-1,1,2
0.008688465962364961,0.008688465962364961,0.013233228495488698,0.0564343782288078,16.13711868103123,5.395053944226945,0.0,1.0,1.0,6.0,-326.23089922609836,nominal,Computed torque,-1,1,3
0.008487674915029449,0.008487674915029449,0.01317760708583686,0.05503050742438225,16.136825282257828,5.397040770746481,0.0,1.0,1.0,6.0,-326.1999903910161,nominal,Computed torque,-1,2,0
0.008547702014777643,0.008547702014777643,0.013188870018508393,0.054962933726735025,16.131167464309467,5.3800089193090725,0.0,1.0,1.0,6.0,-325.88068617245887,nominal,Computed torque,-1,2,1
0.012327282866386706,0.012327282866386706,0.014318574119740756,0.07966332656206988,16.13557461285367,5.279869241417151,0.0,1.0,1.0,6.0,-328.803777953102,nominal,Computed torque,-1,2,2
0.007301107129534555,0.007301107129534555,0.012854859946762762,0.04763877266034019,16.136456552489634,5.338392104475393,0.0,1.0,1.0,6.0,-324.4968406642462,nominal,Computed torque,-1,2,3
0.007227684753107945,0.007227684753107945,0.012831066285577241,0.04541816300746392,16.136364241413393,5.9945880557658535,0.0,1.0,1.0,6.0,-324.57324846097515,nominal,Computed torque,-1,3,0
0.009187970402753105,0.009187970402753105,0.013475715413189315,0.05942806931293266,16.12991982950579,5.1967162341719435,0.0,1.0,1.0,6.0,-326.13089948942303,nominal,Computed torque,-1,3,1
0.010330913404333043,0.010330913404333043,0.013777650611127295,0.06716877724902855,16.139950886046027,5.265507053779176,0.0,1.0,1.0,6.0,-327.84538007832697,nominal,Computed torque,-1,3,2
0.008024284982802396,0.008024284982802396,0.012678114098785954,0.05188379880288273,16.14946006710911,7.18124267615946,0.0,1.0,1.0,6.0,-327.1127552812698,nominal,Computed torque,-1,3,3
0.007130850100618103,0.007130850100618103,0.013052973354048194,0.043298542915890956,16.149228690084655,5.415666844228213,0.0,1.0,1.0,6.0,-325.21191605531646,nominal,Computed torque,-1,4,0
0.003628146037971135,0.003628146037971135,0.012030417313259826,0.02027628857575047,16.138952550005726,5.669557109359416,0.0,1.0,1.0,6.0,-324.4561545947738,nominal,Computed torque,-1,4,1
0.0066012849306431925,0.0066012849306431925,0.012843169375801301,0.040717238302400344,16.131141375278602,5.198492891424533,0.0,1.0,1.0,6.0,-324.00877186963453,nominal,Computed torque,-1,4,2
0.006715031341025271,0.006715031341025271,0.012530134704920618,0.04350092529894568,16.138043572104507,6.384463785581782,0.0,1.0,1.0,6.0,-324.8259909586562,nominal,Computed torque,-1,4,3
0.027697535785816012,0.027697535785816012,0.31949093089714586,0.05476378165587417,16.010635954468384,35.072167920807246,0.0,1.0,1.0,6.0,129.7711920301278,nominal,Fuzzy,-1,0,0
0.026670082932799488,0.026670082932799488,0.31593172676182957,0.05385986643197076,16.002213162021096,35.650426668733274,0.0,1.0,1.0,6.0,133.0096587203922,nominal,Fuzzy,-1,0,1
0.02834561577618173,0.02834561577618173,0.3196486655493483,0.05388623330941677,15.98399457818737,34.73102282573766,0.0,1.0,1.0,6.0,132.7371742653966,nominal,Fuzzy,-1,0,2
0.02822974649151573,0.02822974649151573,0.3206140158665146,0.054187739524208786,15.975313141216441,34.77866406886038,0.0,1.0,1.0,6.0,132.27099891555162,nominal,Fuzzy,-1,0,3
0.028702207374900788,0.028702207374900788,0.3186231639730416,0.05913766873984997,15.993642632703814,34.25231571473985,0.0,1.0,1.0,6.0,131.1442120152676,nominal,Fuzzy,-1,1,0
0.030298235357968134,0.030298235357968134,0.32735694327174447,0.05748052474230601,16.00334887296649,33.96336747323899,0.0,1.0,1.0,6.0,122.27305722682779,nominal,Fuzzy,-1,1,1
0.027065447971458857,0.027065447971458857,0.31677438756818094,0.05386294371476116,16.003961706945812,35.66680173374768,0.0,1.0,1.0,6.0,132.38459787583386,nominal,Fuzzy,-1,1,2
0.02940315372715117,0.02940315372715117,0.32047870459195027,0.05722480942375218,15.984162411491216,33.807814125696396,0.0,1.0,1.0,6.0,128.56472256039865,nominal,Fuzzy,-1,1,3
0.029100951089934088,0.029100951089934088,0.32003926462794896,0.055384472704520134,15.984543682664226,35.651858516366715,0.0,1.0,1.0,6.0,129.09525702856493,nominal,Fuzzy,-1,2,0
0.029486392881841517,0.029486392881841517,0.32159756749042917,0.055176110170184596,15.975851865590151,35.07150794490392,0.0,1.0,1.0,6.0,128.03996305077052,nominal,Fuzzy,-1,2,1
0.029687448320515744,0.029687448320515744,0.3222991409207422,0.07529661721055773,15.981749052937614,33.21541698685981,0.0,1.0,1.0,6.0,126.35024055465938,nominal,Fuzzy,-1,2,2
0.02859685952188067,0.02859685952188067,0.32041226385516536,0.05428798366713475,15.984086669457447,34.79271373451267,0.0,1.0,1.0,6.0,131.69542529680828,nominal,Fuzzy,-1,2,3
0.02816705059972863,0.02816705059972863,0.3213238315169243,0.05510709092383226,15.991045235153846,35.865115187958075,0.0,1.0,1.0,6.0,128.66562593098135,nominal,Fuzzy,-1,3,0
0.028302153147298552,0.028302153147298552,0.3206691748342449,0.05574465643330065,15.979410062151164,33.40662375764444,0.0,1.0,1.0,6.0,129.15626910749114,nominal,Fuzzy,-1,3,1
0.02892657721455821,0.02892657721455821,0.31829843988218154,0.06595500504029442,15.996013356072277,34.1132348096791,0.0,1.0,1.0,6.0,131.08203801862126,nominal,Fuzzy,-1,3,2
0.030604010761050824,0.030604010761050824,0.3280855663712203,0.05764835280109603,15.999343705326215,33.89215093819644,0.0,1.0,1.0,6.0,119.70690165335851,nominal,Fuzzy,-1,3,3
0.026558063235576967,0.026558063235576967,0.3144365272495129,0.05393356866309762,16.011511290375832,33.753325319508185,0.0,1.0,1.0,6.0,132.47587415452267,nominal,Fuzzy,-1,4,0
0.02681857963338573,0.02681857963338573,0.3173187390963006,0.05446090584894688,15.997207429060811,36.12832633130816,0.0,1.0,1.0,6.0,131.44228913606077,nominal,Fuzzy,-1,4,1
0.027493650564534396,0.027493650564534396,0.3190454751128013,0.054498005509209066,15.982299383405316,34.34880555580772,0.0,1.0,1.0,6.0,131.34154828008138,nominal,Fuzzy,-1,4,2
0.028734669409772134,0.028734669409772134,0.32327641259073714,0.0558787901404763,15.990866963605006,36.18645231095811,0.0,1.0,1.0,6.0,127.0467696576588,nominal,Fuzzy,-1,4,3
0.03922976567194542,0.03922976567194542,0.575663034332459,0.0762813350800126,21.519551345831964,1162.5233894728528,0.0,1.0,1.0,6.0,-1324.4260025774881,nominal,PID,-1,0,0
0.03818474354825237,0.03818474354825237,0.5662412965482009,0.07822573416394883,21.1113567268499,1088.5589786709406,0.0,1.0,1.0,6.0,-1255.210270625253,nominal,PID,-1,0,1
0.039060143937120616,0.039060143937120616,0.5718194521433392,0.07721188034467419,21.310674640390324,1126.8032269950547,0.0,1.0,1.0,6.0,-1291.677346796287,nominal,PID,-1,0,2
0.03847618782902233,0.03847618782902233,0.5663453303329415,0.07842604417884438,21.087429144072058,1087.3784322014508,0.0,1.0,1.0,6.0,-1252.8608410139932,nominal,PID,-1,0,3
0.039509831726108904,0.039509831726108904,0.573702809480603,0.07685574155376132,21.41304434437631,1144.7526140113894,0.0,1.0,1.0,6.0,-1309.3906196337614,nominal,PID,-1,1,0
0.039855505079645484,0.039855505079645484,0.5762289797186619,0.07643571878091873,21.420142700003545,1145.2518837916423,0.0,1.0,1.0,6.0,-1309.6028246779392,nominal,PID,-1,1,1
0.039207285653061016,0.039207285653061016,0.5756659282714882,0.0762490634385291,21.543419491600595,1168.316651441591,0.0,1.0,1.0,6.0,-1329.3315685193504,nominal,PID,-1,1,2
0.03550029426231116,0.03550029426231116,0.5128821846634182,0.07963087434974937,19.98826840863719,870.000569804248,0.0,1.0,1.0,6.0,-1050.626813588897,nominal,PID,-1,1,3
0.03965655290563039,0.03965655290563039,0.5747810562779452,0.0764790128512614,21.44819116741526,1150.4532381713236,0.0,1.0,1.0,6.0,-1316.5253734690614,nominal,PID,-1,2,0
0.039740048108918666,0.039740048108918666,0.5745714597872771,0.07653563727095489,21.47485978002965,1156.7415068164762,0.0,1.0,1.0,6.0,-1321.1148679802247,nominal,PID,-1,2,1
0.041646177339948715,0.041646177339948715,0.5896673188222573,0.07545823293265028,22.59084706063355,1357.2177172585466,0.0,1.0,1.0,6.0,-1505.6734192581473,nominal,PID,-1,2,2
0.03942627933639344,0.03942627933639344,0.5746472506445831,0.07640610504974336,21.491939231767955,1158.8573081026293,0.0,1.0,1.0,6.0,-1321.8450552943652,nominal,PID,-1,2,3
0.039385347864146235,0.039385347864146235,0.5762636885057479,0.0762207756131044,21.529266129302894,1167.4517414090876,0.0,1.0,1.0,6.0,-1328.1248472421048,nominal,PID,-1,3,0
0.040835959753230976,0.040835959753230976,0.5882179670911207,0.0744913298450007,22.38635169616472,1320.1951979630069,0.0,1.0,1.0,6.0,-1471.7351441425205,nominal,PID,-1,3,1
0.03956505407647072,0.03956505407647072,0.5731321027120668,0.07703810811545822,21.37647841590234,1138.1442829129128,0.0,1.0,1.0,6.0,-1303.9693114284896,nominal,PID,-1,3,2
0.03965582129923673,0.03965582129923673,0.5727437095681812,0.07731115934493285,21.239087407939188,1113.3953093057823,0.0,1.0,1.0,6.0,-1279.8984690317873,nominal,PID,-1,3,3
0.04024054468370451,0.04024054468370451,0.5859567263723752,0.07438651510170857,22.213857276940765,1284.7678829325687,0.0,1.0,1.0,6.0,-1442.243430624985,nominal,PID,-1,4,0
0.038818676719348646,0.038818676719348646,0.5737533472131977,0.07663946761835891,21.42708009674611,1148.1064167802786,0.0,1.0,1.0,6.0,-1310.2520412977758,nominal,PID,-1,4,1
0.040023146773981916,0.040023146773981916,0.5845303252324943,0.07455402751555597,22.09022978732242,1265.2867156277505,0.0,1.0,1.0,6.0,-1423.5777698235454,nominal,PID,-1,4,2
0.03949345135414184,0.03949345135414184,0.576610622163633,0.07620198477366837,21.507024240370228,1163.1981333243136,0.0,1.0,1.0,6.0,-1324.3025756655634,nominal,PID,-1,4,3
0.1259406131300415,0.1259406131300415,1.970011300016122,0.18808658142391532,28.564447467845323,2348.65616603377,0.0,1.0,1.0,6.0,-2552.947833470494,nominal,Robust PID / SMC,-1,0,0
0.12664321103789747,0.12664321103789747,1.9743296294276633,0.18855122458312887,28.51482044750641,2337.7944419803853,0.0,1.0,1.0,6.0,-2545.462118579409,nominal,Robust PID / SMC,-1,0,1
0.1268860234097299,0.1268860234097299,1.9766309863301759,0.18891904933141246,28.530524678417738,2344.207060711056,0.0,1.0,1.0,6.0,-2548.687350078267,nominal,Robust PID / SMC,-1,0,2
0.1267201517501429,0.1267201517501429,1.9759982439155899,0.18894977996779147,28.520927353645106,2343.081235163397,0.0,1.0,1.0,6.0,-2546.9393342094013,nominal,Robust PID / SMC,-1,0,3
0.12693000533523963,0.12693000533523963,1.9770042303497009,0.18892584315587868,28.538217424536604,2345.0872872118875,0.0,1.0,1.0,6.0,-2549.0893163102087,nominal,Robust PID / SMC,-1,1,0
0.12535652436744552,0.12535652436744552,1.9647054242551194,0.18764862988995273,28.565677664455137,2347.405090799888,0.0,1.0,1.0,6.0,-2555.3773873748237,nominal,Robust PID / SMC,-1,1,1
0.12608551464364584,0.12608551464364584,1.9713745639549418,0.18829844224537465,28.564254689905603,2349.2199942692805,0.0,1.0,1.0,6.0,-2552.0406597898254,nominal,Robust PID / SMC,-1,1,2
0.12751323895619013,0.12751323895619013,1.9795780394999412,0.1891637180820034,28.482300809405604,2335.4471174540854,0.0,1.0,1.0,6.0,-2543.9655099424117,nominal,Robust PID / SMC,-1,1,3
0.12764141247925545,0.12764141247925545,1.9794925240203654,0.18907003431297273,28.542680222658905,2343.0472799532004,0.0,1.0,1.0,6.0,-2554.9082182449333,nominal,Robust PID / SMC,-1,2,0
0.12761991887634513,0.12761991887634513,1.9792992822586135,0.18905811295023886,28.533591566196893,2342.169266672325,0.0,1.0,1.0,6.0,-2554.7154739094995,nominal,Robust PID / SMC,-1,2,1
0.12751268766342264,0.12751268766342264,1.974512303395526,0.18836951312233516,28.597946284353725,2351.1327117121673,0.0,1.0,1.0,6.0,-2565.814908198546,nominal,Robust PID / SMC,-1,2,2
0.12738367432646516,0.12738367432646516,1.977518933856739,0.1888141987323918,28.534287025665776,2341.7477803787697,0.0,1.0,1.0,6.0,-2552.578619134911,nominal,Robust PID / SMC,-1,2,3
0.12564378652421218,0.12564378652421218,1.9684297568041207,0.18804684587816778,28.56388954826786,2350.09288921801,0.0,1.0,1.0,6.0,-2553.3597762830186,nominal,Robust PID / SMC,-1,3,0
0.12684087809000494,0.12684087809000494,1.9722046345252404,0.18829931183540513,28.58420979984147,2350.217948819075,0.0,1.0,1.0,6.0,-2562.1947321555517,nominal,Robust PID / SMC,-1,3,1
0.126841166266935,0.126841166266935,1.9767719092513714,0.18893767079242876,28.533295339571087,2344.4814463816138,0.0,1.0,1.0,6.0,-2548.402506439473,nominal,Robust PID / SMC,-1,3,2
0.1251618379516886,0.1251618379516886,1.9647676534508105,0.18791032521411793,28.559703622238903,2344.7958964201134,0.0,1.0,1.0,6.0,-2553.7478734367137,nominal,Robust PID / SMC,-1,3,3
0.12651966438554882,0.12651966438554882,1.9705858632837372,0.18805080898537654,28.590816992819715,2349.593687959585,0.0,1.0,1.0,6.0,-2561.5027971601116,nominal,Robust PID / SMC,-1,4,0
0.1258529472766523,0.1258529472766523,1.969458830762895,0.18810350495763123,28.555482889343377,2348.163542307237,0.0,1.0,1.0,6.0,-2551.793132831034,nominal,Robust PID / SMC,-1,4,1
0.12664342846290552,0.12664342846290552,1.9726625354120861,0.1884280749953629,28.577019526965433,2349.1936143092457,0.0,1.0,1.0,6.0,-2559.85125584877,nominal,Robust PID / SMC,-1,4,2
0.1255000188088625,0.1255000188088625,1.9668094838065617,0.18786114037610482,28.562831944580612,2349.7194998301948,0.0,1.0,1.0,6.0,-2554.4536257217983,nominal,Robust PID / SMC,-1,4,3
0.0353411559947134,0.0353411559947134,0.47315828192860065,0.08287541142372895,19.67072922159583,1072.8838318842502,0.0,1.0,1.0,6.0,-149.66340229452086,nominal,Tuned fuzzy,-1,0,0
0.03577414104279419,0.03577414104279419,0.47540279210753766,0.08342001000302532,19.879905841704392,1138.420833171497,0.0,1.0,1.0,6.0,-165.86432547531425,nominal,Tuned fuzzy,-1,0,1
0.03635251772359206,0.03635251772359206,0.47648200815951935,0.0850079008150347,19.936966415022354,1163.8868287216426,0.0,1.0,1.0,6.0,-171.45524268840336,nominal,Tuned fuzzy,-1,0,2
0.03639195082062798,0.03639195082062798,0.47715240506149686,0.08524736919083553,19.935584149161976,1164.463254579546,0.0,1.0,1.0,6.0,-172.24015353622326,nominal,Tuned fuzzy,-1,0,3
0.03561805013368991,0.03561805013368991,0.47243444701214166,0.08330513385607918,19.55721076905596,1046.0557596684848,0.0,1.0,1.0,6.0,-144.24752804720882,nominal,Tuned fuzzy,-1,1,0
0.036996358620901296,0.036996358620901296,0.47943157776723017,0.07985654784986879,19.917786655310316,1149.3058388262032,0.0,1.0,1.0,6.0,-168.11457369622192,nominal,Tuned fuzzy,-1,1,1
0.03618885254589577,0.03618885254589577,0.4775863172203064,0.08253762827802777,19.911819856521834,1153.2879304381167,0.0,1.0,1.0,6.0,-169.12805262662394,nominal,Tuned fuzzy,-1,1,2
0.03640104844108057,0.03640104844108057,0.475254185761473,0.08261013404191037,19.620225961868904,1062.8637504351636,0.0,1.0,1.0,6.0,-151.8703695130753,nominal,Tuned fuzzy,-1,1,3
0.037260625995423076,0.037260625995423076,0.47743692489024425,0.08563630150091302,19.91952525772171,1156.277696111526,0.0,1.0,1.0,6.0,-171.88083427864063,nominal,Tuned fuzzy,-1,2,0
0.03769371932898088,0.03769371932898088,0.47905395667639405,0.08665549778448176,19.898237389979744,1151.7745725654468,0.0,1.0,1.0,6.0,-172.4510107905628,nominal,Tuned fuzzy,-1,2,1
0.03590717259214734,0.03590717259214734,0.4736571792527478,0.08234271518502942,19.566979311037883,1048.753553913952,0.0,1.0,1.0,6.0,-146.3508925035739,nominal,Tuned fuzzy,-1,2,2
0.03662004848107838,0.03662004848107838,0.4768937338935806,0.08424755543926218,19.845067242131087,1132.3285347823169,0.0,1.0,1.0,6.0,-165.1296672855913,nominal,Tuned fuzzy,-1,2,3
0.035738189483842595,0.035738189483842595,0.47540370136706633,0.08158907999844348,19.703472347197234,1086.9049638994575,0.0,1.0,1.0,6.0,-154.48084673647764,nominal,Tuned fuzzy,-1,3,0
0.03535797917745937,0.03535797917745937,0.47318836064834513,0.08298673102434767,19.603086136144153,1060.2951365488773,0.0,1.0,1.0,6.0,-147.3294012449019,nominal,Tuned fuzzy,-1,3,1
0.03630683185018747,0.03630683185018747,0.4737610173083586,0.08308501852632634,19.596797992882294,1056.6276187395315,0.0,1.0,1.0,6.0,-147.53064770141995,nominal,Tuned fuzzy,-1,3,2
0.03717926177378459,0.03717926177378459,0.4798865646329795,0.07763306977591772,19.913680635932515,1147.990413790584,0.0,1.0,1.0,6.0,-169.28098026822087,nominal,Tuned fuzzy,-1,3,3
0.03598937374908783,0.03598937374908783,0.476681928057075,0.08219865003692782,19.951641269986588,1159.3196661890504,0.0,1.0,1.0,6.0,-171.30136852027144,nominal,Tuned fuzzy,-1,4,0
0.03590789627153005,0.03590789627153005,0.4778837282813776,0.08055064020532537,19.948777772655266,1165.1559866692805,0.0,1.0,1.0,6.0,-171.6994828250938,nominal,Tuned fuzzy,-1,4,1
0.03600754301671754,0.03600754301671754,0.4762462133985358,0.08298435737470063,19.943137151136053,1162.1148019050581,0.0,1.0,1.0,6.0,-171.60201731579045,nominal,Tuned fuzzy,-1,4,2
0.036146814757928,0.036146814757928,0.4768707558110912,0.0806080016267058,19.802690284191,1117.797091900031,0.0,1.0,1.0,6.0,-161.31614140540427,nominal,Tuned fuzzy,-1,4,3
0.5849005648322941,1.8325032543932638,1.7980776079042031,2.456857295222876,15.085515385041672,55.32818540380455,0.10526315789473684,1.0,0.0,2.66,-1007.7345260372311,nominal,DDPG direct,0,0,0
0.5734540036490502,1.825948002396153,1.7567137928307734,2.448613422619574,14.89592949414785,54.13199650062065,0.1044776119402985,1.0,0.0,2.68,-980.732632632379,nominal,DDPG direct,0,0,1
0.5650915260782934,1.8247831012673772,1.7295067082628774,2.4177125447170016,14.802001703497183,52.313189427144465,0.1044776119402985,1.0,0.0,2.68,-961.8036034575932,nominal,DDPG direct,0,0,2
0.5647924373016617,1.8247417412054434,1.7287158004155883,2.417279750114723,14.788476213447384,52.88151853196409,0.1044776119402985,1.0,0.0,2.68,-961.1326155586224,nominal,DDPG direct,0,0,3
0.33765488688931616,0.33765488688931616,5.645737504569858,0.4987868091992991,13.461365316851692,21.1847970852833,0.0,1.0,1.0,6.0,-721.6397666600922,nominal,DDPG direct,1,1,0
0.3278223285788978,0.3278223285788978,5.586066329298301,0.48690529456378995,13.611988257443462,20.665418308455845,0.0,1.0,1.0,6.0,-709.8796201168573,nominal,DDPG direct,1,1,1
0.33368868337345786,0.33368868337345786,5.622327586249904,0.4940309668269084,13.520376328674288,20.691436264151168,0.0,1.0,1.0,6.0,-716.0596038975013,nominal,DDPG direct,1,1,2
0.3392884604048769,0.3392884604048769,5.654338729089844,0.5004756429621356,13.436217495043238,21.385731663415616,0.0,1.0,1.0,6.0,-723.4250045498126,nominal,DDPG direct,1,1,3
0.934787405147586,2.198096272604156,0.6702985881232133,2.403801678147289,11.476676213025568,70.6173120539379,0.38596491228070173,1.0,0.0,1.1400000000000001,-840.0533076126776,nominal,DDPG direct,2,2,0
0.981610941567766,2.1983376161356727,0.7269747744918238,2.5206908959714043,11.621548177773054,72.58792686044545,0.39655172413793105,1.0,0.0,1.1600000000000001,-922.1836501028966,nominal,DDPG direct,2,2,1
0.9829673839405031,2.216551314187736,0.6101142880218345,2.5020674235049163,11.25852321220863,78.49175503677678,0.39622641509433965,1.0,0.0,1.06,-873.37302523374,nominal,DDPG direct,2,2,2
0.9789463423168236,2.20537737715762,0.6766892772415086,2.5074047848085126,11.519620640952196,74.62092091754165,0.39285714285714285,1.0,0.0,1.12,-892.2779524379905,nominal,DDPG direct,2,2,3
0.7348725625911575,1.4209247011466373,6.406737786020462,2.4063217962096677,17.401843983382978,44.08128506060743,0.3023255813953488,1.0,0.0,4.3,-2089.7283596550715,nominal,DDPG direct,3,3,0
