rmse_rad,failure_penalized_rmse_rad,itae,peak_error_rad,torque_rms,torque_smoothness,safety_violation_rate,residual_gate_mean,completed,duration_s,return,scenario,controller,residual_bound_nm,model_seed,eval_episode
0.729121940635106,0.729121940635106,11.023140468721722,1.7686752627624778,16.85345964850882,25.141969345141753,0.27,1.0,1.0,6.0,-2329.4938054442705,severe_shift,Fuzzy-TD3 residual,10.0,1,2
0.7300799223758213,0.7300799223758213,11.040209195149803,1.7698135672205901,16.873249635665548,27.726802093646747,0.2733333333333333,1.0,1.0,6.0,-2335.8237201079596,severe_shift,Fuzzy-TD3 residual,10.0,1,3
0.13579431703618988,0.13579431703618988,2.721010567103908,0.21597832979204365,16.524842631993632,52.0701474894684,0.0,1.0,1.0,6.0,-34.51858874872002,nominal,Fuzzy-TD3 residual,10.0,2,0
0.13598386780371577,0.13598386780371577,2.722619261070019,0.21595727046175334,16.52034410879629,51.77855579286233,0.0,1.0,1.0,6.0,-38.24025103450111,nominal,Fuzzy-TD3 residual,10.0,2,1
0.13623207138337443,0.13623207138337443,2.7138909650496013,0.21627044443517282,16.4730215657972,49.229589148937514,0.0,1.0,1.0,6.0,-39.03427740892579,nominal,Fuzzy-TD3 residual,10.0,2,2
0.1370504684671989,0.1370504684671989,2.728641912208103,0.21590970429160208,16.528596918472918,49.55895889782163,0.0,1.0,1.0,6.0,-56.28880962848736,nominal,Fuzzy-TD3 residual,10.0,2,3
0.4007629077155706,0.4007629077155706,6.015826008620722,1.0080889017608492,19.27434457149096,42.95417037866253,0.18,1.0,1.0,6.0,-816.4364304433877,payload_2x,Fuzzy-TD3 residual,10.0,2,0
0.4009550305683061,0.4009550305683061,6.024923983245713,1.0102180500327709,19.248234989045525,38.76271327110497,0.18333333333333332,1.0,1.0,6.0,-812.2832696837568,payload_2x,Fuzzy-TD3 residual,10.0,2,1
0.4005218283995532,0.4005218283995532,5.999624279679739,1.0069369965425663,19.229505008389054,41.51765781863594,0.18,1.0,1.0,6.0,-820.0724485124493,payload_2x,Fuzzy-TD3 residual,10.0,2,2
0.40014831524640876,0.40014831524640876,6.016365724146644,1.0072709092116363,19.257307453296324,34.42658562507298,0.18,1.0,1.0,6.0,-834.1794472062691,payload_2x,Fuzzy-TD3 residual,10.0,2,3
0.72140637113756,0.72140637113756,10.867241176384265,1.7333161806685182,17.30033252084905,68.69076557397283,0.28,1.0,1.0,6.0,-2242.414851816869,severe_shift,Fuzzy-TD3 residual,10.0,2,0
